,runID,module,name,vectime,vecvalue,interpolationmode,recordingmode,source,title,configname,datetime,datetimef,experiment,inifile,iterationvars,iterationvarsd,iterationvarsf,measurement,network,processid,repetition,replication,resultdir,runnumber,seedset,unit,legend
0,Indoor-0-20260423-08:34:37-21372,HospitalNet.host[1].wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector,[3.40000000e-04 1.00005000e+00 2.00005000e+00 3.00005000e+00 4.00005000e+00 5.00005000e+00 5.00055819e+00 5.00128629e+00 5.00181038e+00 6.00011409e+00 7.00011408e+00 8.00011408e+00 9.00011407e+00 1.00001141e+01 1.10001141e+01 1.20001141e+01 1.30001141e+01 1.40001140e+01 1.50001140e+01 1.60001140e+01 1.70001140e+01 1.80001140e+01 1.90001140e+01 2.00001140e+01 2.10001140e+01 2.20001140e+01 2.30001141e+01 2.40001141e+01 2.50001141e+01 2.60001141e+01 2.70001141e+01 2.80001141e+01 2.90001141e+01 3.00001141e+01 3.10001141e+01 3.20318290e+01 3.30313690e+01 3.40701090e+01 3.50520290e+01 3.60704890e+01 3.70668490e+01 3.80771490e+01 3.90735290e+01 4.00001141e+01 4.10001141e+01 4.20001141e+01 4.30001141e+01 4.40001141e+01 4.50301090e+01 4.60390490e+01 4.70794690e+01 4.80559890e+01 4.90695690e+01 5.00613290e+01 5.10351890e+01 5.20425490e+01 5.30001141e+01 5.40001141e+01 5.50001141e+01 5.60001141e+01 5.70001141e+01 5.80001141e+01 5.90001141e+01 6.00001141e+01 6.10001141e+01 6.20001140e+01 6.30001140e+01 6.40001140e+01 6.50001140e+01 6.60001140e+01 6.70001140e+01 6.80001140e+01 6.90001140e+01 7.00001140e+01 7.10001141e+01 7.20001141e+01 7.30001141e+01 7.40001141e+01 7.50001141e+01 7.60001141e+01 7.70001141e+01 7.80001141e+01 7.90001141e+01 8.00408690e+01 8.10276290e+01 8.20579890e+01 8.30461690e+01 8.40770090e+01 8.50627290e+01 8.60900490e+01 8.70323890e+01 8.80001141e+01 8.90001141e+01 9.00001141e+01 9.10001141e+01 9.20001141e+01 9.30290690e+01 9.40179090e+01 9.51018290e+01 9.60563290e+01 9.70625090e+01 9.80592490e+01 9.90575090e+01 1.00032349e+02 1.01000114e+02 1.02000114e+02 1.03000114e+02 1.04000114e+02 1.05000114e+02 1.06000114e+02 1.07000114e+02 1.08000114e+02 1.09000114e+02 1.10000114e+02 1.11000114e+02 1.12000114e+02 1.13000114e+02 1.14000114e+02 1.15000114e+02 1.16000114e+02 1.17000114e+02 1.18000114e+02 1.19000114e+02 1.20000114e+02 1.21000114e+02 1.22000114e+02 1.23000114e+02 1.24000114e+02 1.25000114e+02 1.25001218e+02 1.26000114e+02 1.27000114e+02 1.28026869e+02 1.29014229e+02 1.30074729e+02 1.31030029e+02 1.32083009e+02 1.33074929e+02 1.34065689e+02 1.35073389e+02 1.36000114e+02 1.37000114e+02 1.38000114e+02 1.39000114e+02 1.40000114e+02 1.41043429e+02 1.42027649e+02 1.43101449e+02 1.44045669e+02 1.45067429e+02 1.46072289e+02 1.47087429e+02 1.48093609e+02 1.49000114e+02 1.50000114e+02 1.51000114e+02 1.52000114e+02 1.53000114e+02 1.54000114e+02 1.55000114e+02 1.56000114e+02 1.57000114e+02 1.58000114e+02 1.59000114e+02 1.60000114e+02 1.61000114e+02 1.62000114e+02 1.63000114e+02 1.64000114e+02 1.65000114e+02 1.66000114e+02 1.67000114e+02 1.68000114e+02 1.69000114e+02 1.70000114e+02 1.71000114e+02 1.72000114e+02 1.73000114e+02 1.74000114e+02 1.75000114e+02 1.76037509e+02 1.77028869e+02 1.78063149e+02 1.79076769e+02 1.80062129e+02 1.81038049e+02 1.82054849e+02 1.83049009e+02 1.84000114e+02 1.85000114e+02 1.86000114e+02 1.87000114e+02 1.88000114e+02 1.89030609e+02 1.90043069e+02 1.91065429e+02 1.92036389e+02 1.93060009e+02 1.94055529e+02 1.95046589e+02 1.96062229e+02 1.97000114e+02 1.98000114e+02 1.99000114e+02 2.00000114e+02 2.01000114e+02 2.02000114e+02 2.03000114e+02 2.04000114e+02 2.05000114e+02 2.06000114e+02 2.07000114e+02 2.08000114e+02 2.09000114e+02 2.10000114e+02 2.11000114e+02 2.12000114e+02 2.13000114e+02 2.14000114e+02 2.15000114e+02 2.16000114e+02 2.17000114e+02 2.18000114e+02 2.19000114e+02 2.20000114e+02 2.21000114e+02 2.22000114e+02 2.23000114e+02 2.24019109e+02 2.25035829e+02 2.26073729e+02 2.27050469e+02 2.28073089e+02 2.29068409e+02 2.30095529e+02 2.31074469e+02 2.32000114e+02 2.33000114e+02 2.34000114e+02 2.35000114e+02 2.36000114e+02 2.37022129e+02 2.38030729e+02 2.39057349e+02 2.40070189e+02 2.41056529e+02 2.42059109e+02 2.43063529e+02 2.44047169e+02 2.45000114e+02 2.46000050e+02 2.46000738e+02 2.47000114e+02 2.48000114e+02 2.49000114e+02 2.50000114e+02 2.51000114e+02 2.52000114e+02 2.53000114e+02 2.54000114e+02 2.55000114e+02 2.56000114e+02 2.57000114e+02 2.58000114e+02 2.59000114e+02 2.60000114e+02],[5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 1.14095636e-04 8.42191267e-04 6.38191260e-04 1.14089634e-04 1.14083728e-04 1.14077948e-04 1.14072320e-04 1.14066886e-04 1.14061694e-04 1.14056811e-04 1.14052326e-04 1.14048346e-04 1.14045010e-04 1.14042466e-04 1.14040864e-04 1.14040316e-04 1.14040864e-04 1.14042466e-04 1.14045010e-04 1.14048347e-04 1.14052326e-04 1.14056812e-04 1.14061694e-04 1.14066886e-04 1.14072321e-04 1.14077948e-04 1.14083729e-04 1.14089634e-04 1.14095640e-04 3.18290000e-02 3.13690000e-02 7.01090000e-02 5.20290000e-02 7.04890000e-02 6.68490000e-02 7.71490000e-02 7.35290000e-02 1.14120918e-04 1.14120364e-04 1.14120180e-04 1.14120364e-04 1.14120918e-04 3.01090000e-02 3.90490000e-02 7.94690000e-02 5.59890000e-02 6.95690000e-02 6.13290000e-02 3.51890000e-02 4.25490000e-02 1.14095639e-04 1.14089634e-04 1.14083728e-04 1.14077948e-04 1.14072320e-04 1.14066886e-04 1.14061694e-04 1.14056811e-04 1.14052326e-04 1.14048346e-04 1.14045010e-04 1.14042466e-04 1.14040864e-04 1.14040316e-04 1.14040864e-04 1.14042466e-04 1.14045010e-04 1.14048347e-04 1.14052326e-04 1.14056812e-04 1.14061694e-04 1.14066886e-04 1.14072321e-04 1.14077948e-04 1.14083729e-04 1.14089634e-04 1.14095640e-04 4.08690000e-02 2.76290000e-02 5.79890000e-02 4.61690000e-02 7.70090000e-02 6.27290000e-02 9.00490000e-02 3.23890000e-02 1.14120918e-04 1.14120364e-04 1.14120180e-04 1.14120364e-04 1.14120918e-04 2.90690000e-02 1.79090000e-02 1.01829000e-01 5.63290000e-02 6.25090000e-02 5.92490000e-02 5.75090000e-02 3.23490000e-02 1.14095639e-04 1.14089634e-04 1.14083728e-04 1.14077948e-04 1.14072320e-04 1.14066886e-04 1.14061694e-04 1.14056811e-04 1.14052326e-04 1.14048346e-04 1.14045010e-04 1.14042466e-04 1.14040864e-04 1.14040316e-04 1.14040864e-04 1.14042466e-04 1.14045010e-04 1.14048347e-04 1.14052326e-04 1.14056812e-04 1.14061694e-04 1.14066886e-04 1.14072321e-04 1.14077948e-04 1.14083729e-04 9.40837360e-05 1.14089634e-04 1.14095640e-04 2.68690000e-02 1.42290000e-02 7.47290000e-02 3.00290000e-02 8.30090000e-02 7.49290000e-02 6.56890000e-02 7.33890000e-02 1.14120918e-04 1.14120364e-04 1.14120180e-04 1.14120364e-04 1.14120918e-04 4.34290000e-02 2.76490000e-02 1.01449000e-01 4.56690000e-02 6.74290000e-02 7.22890000e-02 8.74290000e-02 9.36090000e-02 1.14095639e-04 1.14089634e-04 1.14083728e-04 1.14077948e-04 1.14072320e-04 1.14066886e-04 1.14061694e-04 1.14056811e-04 1.14052326e-04 1.14048346e-04 1.14045010e-04 1.14042466e-04 1.14040864e-04 1.14040316e-04 1.14040864e-04 1.14042466e-04 1.14045010e-04 1.14048347e-04 1.14052326e-04 1.14056812e-04 1.14061694e-04 1.14066886e-04 1.14072321e-04 1.14077948e-04 1.14083729e-04 1.14089634e-04 1.14095640e-04 3.75090000e-02 2.88690000e-02 6.31490000e-02 7.67690000e-02 6.21290000e-02 3.80490000e-02 5.48490000e-02 4.90090000e-02 1.14120918e-04 1.14120364e-04 1.14120180e-04 1.14120364e-04 1.14120918e-04 3.06090000e-02 4.30690000e-02 6.54290000e-02 3.63890000e-02 6.00090000e-02 5.55290000e-02 4.65890000e-02 6.22290000e-02 1.14095639e-04 1.14089634e-04 1.14083728e-04 1.14077948e-04 1.14072320e-04 1.14066886e-04 1.14061694e-04 1.14056811e-04 1.14052326e-04 1.14048346e-04 1.14045010e-04 1.14042466e-04 1.14040864e-04 1.14040316e-04 1.14040864e-04 1.14042466e-04 1.14045010e-04 1.14048347e-04 1.14052326e-04 1.14056812e-04 1.14061694e-04 1.14066886e-04 1.14072321e-04 1.14077948e-04 1.14083729e-04 1.14089634e-04 1.14095640e-04 1.91090000e-02 3.58290000e-02 7.37290000e-02 5.04690000e-02 7.30890000e-02 6.84090000e-02 9.55290000e-02 7.44690000e-02 1.14120918e-04 1.14120364e-04 1.14120180e-04 1.14120364e-04 1.14120918e-04 2.21290000e-02 3.07290000e-02 5.73490000e-02 7.01890000e-02 5.65290000e-02 5.91090000e-02 6.35290000e-02 4.71690000e-02 1.14095639e-04 5.00000000e-05 1.14089630e-04 1.14083728e-04 1.14077948e-04 1.14072320e-04 1.14066886e-04 1.14061694e-04 1.14056811e-04 1.14052326e-04 1.14048346e-04 1.14045010e-04 1.14042466e-04 1.14040864e-04 1.14040316e-04 1.14040864e-04 1.14042466e-04],none,vector,queueingTime(packetDequeued),queueing times,Indoor,20260423-08:34:37,20260423-083437,Indoor,omnetpp.ini,,,,,HospitalNet,21372,0,#0,results,0,0,,configname=Indoor
1,Outdoor-0-20260423-08:30:54-19164,HospitalNet.host[1].wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:vector,[  3.19530401   4.19530401   5.19530401   6.19530401   6.19619428   7.21642301   8.22814301   9.19536877  10.23634301  11.22584301  12.1953687   13.20994301  14.22400301  15.27526301  16.19536939  17.19536976  18.19536994  19.19536994  20.22164301  21.22118301  22.26946301  23.27660301  24.25324301  25.24436301  26.24252301  27.24800301  28.24636301  29.27496301  30.26310301  31.25382301  32.24248301  33.26090301  34.28544301  35.27316301  36.19536935  37.22404301  38.21302301  39.25450301  40.25376301  41.23192301  42.25690301  43.26658301  44.26492301  45.26694301  46.24720301  47.23728301  48.25864301  49.24804301  50.29502301  51.27710301  52.25498301  53.25324301  54.26108301  55.26246301  56.24244301  57.25732301  58.26136301  59.25526301  60.25748301  61.24762301  62.26216301  63.23520301  64.24928301  65.28674301  66.26420301  67.26578301  68.24588301  69.25010301  70.26706301  71.23538301  72.24612301  73.23478301  74.26448301  75.26438301  76.19537016  77.22886301  78.22000301  79.22638301  80.25048301  81.26638301  82.26438301  83.26172301  84.19536955  85.22076301  86.22764301  87.24622301  88.19536929  89.19536916  90.19536897  91.19536879  92.19536861  93.23662301  94.24550301  95.19536891  96.22246301  97.21822301  98.24018301  99.24966301 100.27054301 101.22856301 102.25434301 103.25246301 104.24368301 105.26406301 106.25820301 107.25254301 108.26992301 109.29022301 110.27220301 111.26178301 112.26764301 113.25558301 114.25626301 115.26094301 116.27198301 117.26534301 118.27520301 119.26854301 120.24604301 121.27540301 122.25246301 123.27836301 124.25350301 125.24856301 126.26222301 127.19530401 128.19530401 129.19530401 130.19530401 131.19530401 132.19530401 133.19530401 134.19530401 135.19530401 136.19530401 137.19530401 138.19530401 139.19530401 140.19530401 141.19530401 142.19530401 143.19530401 144.19530401 145.19530401 146.19530401 147.19530401 148.19530401 149.19530401 150.19530401 151.19530401 152.19530401 153.19530401 154.19530401 155.19530401 156.19530401 157.19530401 157.20313661 158.19536981 159.21356301 160.22300301 161.19536913 162.19536914 163.19536875 164.19536872 165.23334301 166.22480301 167.19536917 168.23042301 169.22172301 170.19536879 171.19536871 172.23394301 173.21530301 174.19536875 175.22264301 176.21782301 177.19536862 178.19536828 179.19536857 180.19536876 181.19536869 182.1953689  183.19536936 184.23006301 185.21706301 186.26852301 187.24738301 188.27494301 189.23476301 190.26410301 191.24918301 192.22936301 193.25654301 194.23390301 195.21888301 196.27196301 197.25584301 198.22618301 199.27124301 200.26090301 201.28292301 202.25602301 203.26848301 204.26432301 205.22730301 206.24096301 207.28430301 208.26564301 209.25714301 210.27050301 211.25906301 212.27414301 213.28822301 214.28292301 215.27258301 216.25486301 217.25402301 218.27466301 219.24074301 220.24428301 221.24264301 222.24146301 223.25136301 224.25374301 225.28596301 226.27530301 227.28736301 228.26738301 229.26452301 230.23700301 231.26482301 232.25070301 233.24244301 234.25674301 235.25984301 236.27576301 237.25518301 238.25878301 239.25570301 240.24730301 241.27082301 242.23860301 243.29138301 244.29394301 245.27946301 246.19536942 247.23796301 248.21628301 249.19536855 250.19536816 251.19536834 252.19536853 253.19536871 254.1953688  255.23782301 256.23878301 257.19536902 258.21686301 259.22946301],[5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 1.15134886e-04 2.11690000e-02 3.28890000e-02 1.14763800e-04 4.10890000e-02 3.05890000e-02 1.14689546e-04 1.46890000e-02 2.87490000e-02 8.00090000e-02 1.15383200e-04 1.15752061e-04 1.15934169e-04 1.15928868e-04 2.63890000e-02 2.59290000e-02 7.42090000e-02 8.13490000e-02 5.79890000e-02 4.91090000e-02 4.72690000e-02 5.27490000e-02 5.11090000e-02 7.97090000e-02 6.78490000e-02 5.85690000e-02 4.72290000e-02 6.56490000e-02 9.01890000e-02 7.79090000e-02 1.15342409e-04 2.87890000e-02 1.77690000e-02 5.92490000e-02 5.85090000e-02 3.66690000e-02 6.16490000e-02 7.13290000e-02 6.96690000e-02 7.16890000e-02 5.19490000e-02 4.20290000e-02 6.33890000e-02 5.27890000e-02 9.97690000e-02 8.18490000e-02 5.97290000e-02 5.79890000e-02 6.58290000e-02 6.72090000e-02 4.71890000e-02 6.20690000e-02 6.61090000e-02 6.00090000e-02 6.22290000e-02 5.23690000e-02 6.69090000e-02 3.99490000e-02 5.40290000e-02 9.14890000e-02 6.89490000e-02 7.05290000e-02 5.06290000e-02 5.48490000e-02 7.18090000e-02 4.01290000e-02 5.08690000e-02 3.95290000e-02 6.92290000e-02 6.91290000e-02 1.16146512e-04 3.36090000e-02 2.47490000e-02 3.11290000e-02 5.52290000e-02 7.11290000e-02 6.91290000e-02 6.64690000e-02 1.15542423e-04 2.55090000e-02 3.23890000e-02 5.09690000e-02 1.15282426e-04 1.15147277e-04 1.14965169e-04 1.14783062e-04 1.14600955e-04 4.13690000e-02 5.02490000e-02 1.14905655e-04 2.72090000e-02 2.29690000e-02 4.49290000e-02 5.44090000e-02 7.52890000e-02 3.33090000e-02 5.90890000e-02 5.72090000e-02 4.84290000e-02 6.88090000e-02 6.29490000e-02 5.72890000e-02 7.46690000e-02 9.49690000e-02 7.69490000e-02 6.65290000e-02 7.23890000e-02 6.03290000e-02 6.10090000e-02 6.56890000e-02 7.67290000e-02 7.00890000e-02 7.99490000e-02 7.32890000e-02 5.07890000e-02 8.01490000e-02 5.72090000e-02 8.31090000e-02 5.82490000e-02 5.33090000e-02 6.69690000e-02 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 5.00000000e-05 1.16298271e-04 1.15800060e-04 1.83090000e-02 2.77490000e-02 1.15120589e-04 1.15134619e-04 1.14738983e-04 1.14710175e-04 3.80890000e-02 2.95490000e-02 1.15162962e-04 3.51690000e-02 2.64690000e-02 1.14781096e-04 1.14703780e-04 3.86890000e-02 2.00490000e-02 1.14740845e-04 2.73890000e-02 2.25690000e-02 1.14606291e-04 1.14271424e-04 1.14565575e-04 1.14747683e-04 1.14678437e-04 1.14886628e-04 1.15345905e-04 3.48090000e-02 2.18090000e-02 7.32690000e-02 5.21290000e-02 7.96890000e-02 3.95090000e-02 6.88490000e-02 5.39290000e-02 3.41090000e-02 6.12890000e-02 3.86490000e-02 2.36290000e-02 7.67090000e-02 6.05890000e-02 3.09290000e-02 7.59890000e-02 6.56490000e-02 8.76690000e-02 6.07690000e-02 7.32290000e-02 6.90690000e-02 3.20490000e-02 4.57090000e-02 8.90490000e-02 7.03890000e-02 6.18890000e-02 7.52490000e-02 6.38090000e-02 7.88890000e-02 9.29690000e-02 8.76690000e-02 7.73290000e-02 5.96090000e-02 5.87690000e-02 7.94090000e-02 4.54890000e-02 4.90290000e-02 4.73890000e-02 4.62090000e-02 5.61090000e-02 5.84890000e-02 9.07090000e-02 8.00490000e-02 9.21090000e-02 7.21290000e-02 6.92690000e-02 4.17490000e-02 6.95690000e-02 5.54490000e-02 4.71890000e-02 6.14890000e-02 6.45890000e-02 8.05090000e-02 5.99290000e-02 6.35290000e-02 6.04490000e-02 5.20490000e-02 7.55690000e-02 4.33490000e-02 9.61290000e-02 9.86890000e-02 8.42090000e-02 1.15410638e-04 4.27090000e-02 2.10290000e-02 1.14542538e-04 1.14152643e-04 1.14334750e-04 1.14516858e-04 1.14698965e-04 1.14790426e-04 4.25690000e-02 4.35290000e-02 1.15011467e-04 2.16090000e-02 3.42090000e-02],none,vector,queueingTime(packetDequeued),queueing times,Outdoor,20260423-08:30:54,20260423-083054,Outdoor,omnetpp.ini,,,,,HospitalNet,19164,0,#0,results,0,0,,configname=Outdoor
